,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual
0,0.9999999999999999,0.13195441114394263,0.826131967203417,0.9624027442003096,0.9182443306510606,0.9937885416511131,0.7605950245511044,0.3728954113685481,2.5173799999999997
1,0.9945240101095195,0.25631067961165044,0.7704120869369744,1.0,0.9244964642770056,0.9388410254878831,0.25629178670435393,0.5481982208373122,2.70201
2,0.9873631002527378,0.12494723512030398,0.7841128240318974,0.9702973121385222,0.853099244086808,0.9696146208173444,0.8761754633907702,0.4289465748605318,2.4920400000000003
3,0.9863100252737994,0.17154917686787674,0.8630991114634233,0.949166684495411,0.8634089246525238,1.0,0.6613940678733852,0.4359828114791175,2.4653099999999997
4,0.9663016006739679,0.14394259181089064,0.7845919948888442,0.9432190154254296,0.8833260180443793,0.945112209397817,0.5971444619593774,0.5756018495250541,2.4517599999999997
5,0.9618786857624263,0.10907555930772478,0.7632718495995078,0.9401168139320939,0.8672128749085589,0.9581323817060605,0.7496149734558171,0.2933985022867769,2.61955
6,0.9559814658803704,0.08028704094554662,0.786455437110304,0.9129529392467712,0.8708510119483052,0.9194152867573501,0.5764345636063851,0.5982057596622607,2.4657
7,0.9530328559393427,0.11051076403545801,0.7877982986476734,0.9192999721871592,0.8884369665935138,0.985173129470085,0.7944048848544145,0.4556214504699201,2.3711900000000004
8,0.9366048862679023,0.1285774588433939,0.7395676814046213,0.9411223551057959,0.8859985369422093,0.9546832305555971,0.7776992625609248,0.5968362064632861,2.26425
9,0.9361836562763267,0.18868720979316167,0.7889045326013654,0.9336770715217902,0.9086174103877104,0.9723918594060291,0.6457031037669184,0.5473438206764839,2.26646
10,0.9349199663016005,0.13693541578725205,0.7267838761964484,0.8728453962616689,0.8913630821750793,0.6169501142251353,0.1410556068924281,0.4167965019852239,3.08854
11,0.9239679865206402,0.22000844238075135,0.5654097798180334,0.8827938355334003,0.8390831504511095,0.946291789228495,0.19175227845119674,0.3203623661858572,3.17728
12,0.91849199663016,0.160658505698607,0.7910637593024219,0.9249837758427648,0.8684906120458425,0.9322114882116674,0.3383885053722527,0.4157410664924361,2.5332
13,0.9157540016849198,0.1965386238919376,0.6037197856154092,0.652182594866748,0.7943818580833942,0.7194093142012452,0.38614991574713264,0.17683570387495604,3.6021400000000003
14,0.9014321819713561,0.16808780075981428,0.8249488292850299,0.8893762078974206,0.8405657156791025,0.8153136338524479,0.2879092605678462,0.5039076242649646,2.51011
15,0.8727885425442289,0.18809624314056567,0.5804711255191017,0.8792209551928002,0.6798536942209217,0.7323697609484419,0.3174611802648983,0.1831180579986933,3.26001
16,0.8649957877000841,0.13938370620514984,0.9251606109724212,0.8697788522567624,0.8963082175079248,0.9195198064891822,0.6848580384482977,0.3522390310097,1.9696099999999999
17,0.8637320977253579,0.1543267201350781,0.790312466724246,0.9766443450789101,0.8732796878810045,0.922416496199961,0.5200666775380044,0.5767326732673268,1.9757
18,0.8631002527379948,0.14748839172646688,0.7736657162125389,0.9168681314762914,0.874586686174104,0.872739760799128,0.40839992027685673,0.2795647585063075,2.4148400000000003
19,0.8555181128896375,0.15880118193330517,0.8443286283882113,0.8028283519821998,0.789319678127286,0.9579532050229196,0.69908137196282,0.33206010956425597,2.24743
20,0.848357203032856,0.0015196285352469252,0.7491451828539654,0.9167397645179465,0.8870324311143623,0.8902841443566809,0.5810186443441865,0.652259134542896,1.9699400000000002
21,0.8454085930918279,0.2943858168003377,0.8045988570887709,0.771499682648353,0.7439746403316264,0.9447687874217967,0.5892989799061441,0.27066894506709555,2.4748900000000003
22,0.8363521482729567,0.3907133811734909,0.6177399699482969,0.8956875833493793,0.7027749329431845,0.6406760933510519,0.2005580620028628,0.07339046087349853,3.1913099999999996
23,0.8338247683235044,0.16310679611650486,0.9002851362383313,0.7274127639545581,1.0,0.810057784480313,0.8916308818466778,0.39082525003769414,1.8850099999999999
24,0.8312973883740521,0.2585056986070072,0.6291513351711409,0.8547099976466057,0.7769909778102901,0.8094306660893196,0.167962167744741,0.3070060813187918,2.84848
25,0.8237152485256948,0.0,0.7855562522923297,0.926645414803563,0.8698951475249939,0.9179370791214368,0.3957710496276567,0.3545006784942454,2.1156900000000003
26,0.8068660488626788,0.3336428872942169,0.6549555731711646,0.8019155202784137,0.8374250182882224,0.6589521150314305,0.2331720751571814,0.4191963612604916,2.67585
27,0.7944397641112048,0.37222456732798653,1.0,0.7692033403935161,0.7776932455498659,0.9562062323622952,0.9459513326448152,0.4092702417449867,1.55674
28,0.7868576242628474,0.14048121570282818,0.7558949846783639,0.8988397053265156,0.9224969519629357,0.8213907096889791,0.3740827308800348,0.15494798210785546,2.21126
29,0.7866470092670595,0.23334740396791898,0.6232238142000213,0.8901749356382334,0.7678419897585954,0.6715243456318217,0.15372071533402185,0.14387847414183041,2.8360000000000003
30,0.7721145745577084,0.19586323343182782,0.6974479715100389,0.8603652753114681,0.8240234089246524,0.6922789780956503,0.04805131271402946,0.13426647233251243,2.67782
31,0.7679022746419545,0.2271844660194175,0.6280451012174489,0.862126755239868,0.7916118019995123,0.9012885789795887,0.44496385280208733,0.29200381967130723,2.3214200000000003
32,0.7662173546756529,0.2704094554664415,0.5434211616048084,0.884434080001141,0.6737576200926603,0.7983217117345796,0.09276874852783969,0.23120319646177814,2.85737
33,0.7615838247683234,0.14428028704094553,0.571988026644266,0.902162983248112,0.720312118995367,0.8311409075298999,0.057744922179340824,0.7241041363019551,2.31945
34,0.7523167649536647,0.2351203039257071,0.825481241348304,0.7730044286600628,0.7025115825408436,0.4635898048467293,0.5892989799061441,0.1722118912398854,2.43872
35,0.7350463352990732,0.1367665681722246,0.7276948923936064,0.9369290344665284,0.9320848573518654,0.6861123139175489,0.1159246978674059,0.22901693722671762,2.12367
36,0.7293597304128053,0.19907133811734912,0.7142603613303203,0.9285423931879935,0.8653596683735675,0.901333373150374,0.2461633237303183,0.6502487812233,1.6488
37,0.7285172704296542,0.17053609117771212,0.7637036949397191,0.7674703864558597,0.8537429895147525,0.5933734490018365,0.14728850718414235,0.31884203648791276,2.32323
38,0.7278854254422914,0.22017728999577885,0.9194283077578355,0.8314898411815466,0.7070665691294806,0.8286772281367117,0.46400681270496996,0.20390008544001612,1.8763400000000001
39,0.7224094355518113,0.6722667792317434,0.5888122478437312,0.6931815750625789,0.5932211655693732,0.8907619488450568,0.24701491185157,0.2134869578328391,2.79094
40,0.7011373209772532,0.7637821865766148,0.7168810118195478,0.8440412771086057,0.599687881004633,0.8344258133874844,0.020655541664401804,0.4001105694325778,2.2688200000000003
41,0.6931339511373208,0.3182777543267201,0.45227813206185447,0.7310284332812735,0.6606876371616679,0.6024815970615024,0.21336812161403124,0.1343418605819973,3.035
42,0.6916596461668069,0.2850147741663149,0.44103240614758465,0.7442145725023713,0.628383321141185,0.8620339539814552,0.1716221847765034,0.3453912650148264,2.74255
43,0.6663858466722828,0.21215702828197552,0.37413187255238345,0.9559273443015769,0.5829992684711046,0.9827990384184672,0.5585330941639035,0.28694024224757503,2.2374099999999997
44,0.6647009267059812,0.20422119037568592,0.6914908720909597,0.9056930746025973,0.7695879053889294,0.47408657220073763,0.062165932851370696,0.21225561642458662,2.2463900000000003
45,0.6630160067396796,0.14630645842127482,0.7517303392056413,0.8965148370809354,0.9667008046817849,0.7408209278365908,0.327227265314997,0.13450520178921446,1.68435
46,0.6623841617523166,0.18995356690586745,0.7362726423019131,0.6830120593625867,0.9416044867105583,0.4958416078121034,0.14236016741860086,0.2331632909483842,2.21978
47,0.6604886267902274,0.2262558041367666,0.5111274121224312,0.7124580133073747,0.7712752987076322,0.7252773505741118,0.3277708322009023,0.1450092978841031,2.5394200000000002
48,0.6573294018534118,0.3008864499788941,0.7830953254220845,0.8673612745412664,0.728758839307486,0.6792588057874068,0.5544382236234169,0.21814846459265216,1.73797
49,0.6548020219039593,0.1744195863233432,0.7401355876054472,0.8541893983155403,0.9309534259936602,0.39173995490720137,0.05256291786704354,0.2867643363321104,2.0251799999999998
50,0.6425863521482728,0.32030392570704946,0.4030536789673572,0.6977528650791953,0.5259205071933675,0.8572708404879578,0.15944628653222448,0.2580288485701362,2.82334
51,0.6423757371524851,0.16471084845926548,0.35167591486139543,0.7240466970468468,0.6030334064862228,0.490018365610022,0.02926201735790256,0.2632432024928381,3.10712
52,0.6400589721988202,0.22921063739974679,0.4495036736432366,0.9304964235539106,0.6447012923677151,0.8047870037179161,0.1493359424543857,0.4302156103935267,2.18896
53,0.6352148272957033,0.1913043478260869,0.6640598194531536,0.8004464317551331,0.6278273591806877,0.7711913756289848,0.15317714844811656,0.14860280444288085,2.24729
54,0.6337405223251894,0.20287040945546642,0.7009973852652004,0.9084458327093273,0.8518605218239454,0.9086497543786302,0.06861625989744705,0.318238930492034,1.6158299999999999
55,0.6305812973883739,0.1684254959898691,0.678665657055643,0.8967501765045678,0.7132699341623994,0.3186657309662102,0.018680581978945843,0.03318339448158014,2.4464900000000003
56,0.6295282224094353,0.2974250738708316,0.35094828504158737,0.8143029317586986,0.7248378444281881,0.8283188747704298,0.35000271783442954,0.34948735990350305,2.32407
57,0.6286857624262846,0.2336006753904601,0.5325244613764626,0.6950286329632086,0.7121872713972202,0.6195929703014648,0.10851406932289684,0.18824445896366288,2.5945
58,0.6263689974726198,0.17644575770367243,0.6104518403710322,0.8792352181881717,0.7179517190929042,0.566467083750168,0.34588972839774595,0.13878976730160325,2.1309
59,0.6217354675652905,0.2038834951456311,0.6658404420203263,0.912460865906449,0.7598439405023165,0.7931853134845386,0.0763167907811056,0.21057194551942507,1.86565
60,0.6173125526537487,0.20953989024905023,0.6654322594384827,0.7632342768304772,0.7061107047061691,0.7917220372388871,0.19026652896305554,0.41557772528521886,1.8854099999999998
61,0.6149957877000839,0.21494301392992826,0.6403970610854108,0.5678383717364484,0.7686417946842233,0.3864691741448046,0.044028917758330156,0.06840227169925114,2.75414
62,0.6139427127211455,0.5051920641620937,0.6693306988795684,0.7977435941322039,0.6864667154352596,0.6221611694264852,0.19972459277780796,0.22987133738754587,2.0906599999999997
63,0.6059393428812131,0.10865344027015622,0.6729925107369766,0.8815743494291236,0.652777371372836,0.5476684634106281,0.054447283071515286,0.0025003769412474245,2.27394
64,0.6044650379106989,1.0,0.47939565315128785,0.8208496466342898,0.670480370641307,0.7531691875830557,0.04165534235654364,0.2667487560938835,2.32038
65,0.6015164279696713,0.31971295905445335,0.7146507968433882,0.7631273043651897,0.9008144355035357,0.7320412703626834,0.2587378376909279,0.3288058501281601,1.5988799999999999
66,0.600252737994945,0.3150696496411988,0.7146922066705316,0.6369711103028747,0.9008144355035357,0.6072895047257849,0.1113587360258013,0.3849575312861236,1.8893099999999998
67,0.5825610783487783,0.27446179822710004,0.5556548076809313,0.7685757685971631,0.6024481833699097,0.42672420229047525,0.3149607725897338,0.0982811479117455,2.43209
68,0.5791912384161749,0.26762346981848883,0.47413068941446507,0.5790633490939433,0.6157717629846379,0.3695369775879832,0.08590168686923592,0.35570689048600296,2.76579
69,0.5705560235888792,0.19645420008442382,0.5670011003182641,0.874806558125272,0.52558888076079,0.7108834903617876,0.5588592342954467,0.21333618133386945,1.8698400000000002
70,0.5556023588879527,0.4515829463908823,0.5960707989730364,0.7026022835055591,0.692026335040234,0.8371433264151226,0.13627221829646138,0.4742423480926773,1.76145
71,0.5549705139005897,0.2704094554664415,0.8199382402006602,0.7546408221190531,0.9883247988295537,0.8900303107222314,0.6726459024116251,0.49602955219379813,0.6542899999999999
72,0.5454928390901429,0.18277754326720136,0.681333633061606,0.8756837323406289,0.7545574250182882,0.6702402460693114,0.2751173198528746,0.10906166758807861,1.58782
73,0.5391743892165121,0.06314900802026174,0.4899788218312609,0.775250850431099,0.6222189709826871,0.695967031490302,0.0,0.647522239533598,1.86399
74,0.530960404380792,0.10628957365977204,0.3739662332438093,0.6505780078874366,0.7283686905632774,0.8875815627193047,0.18917939519124494,0.21184098105241997,2.20173
75,0.5250631844987365,0.17019839594765723,0.6276428343251973,0.6748678890053701,0.713699097781029,0.34065966882176396,0.2853001395155007,0.15395537015630498,2.08528
76,0.5153748946925022,0.16673701983959477,0.28056932596632794,0.8209423561042054,0.6348500365764448,0.649172054409986,0.07667916870504247,0.37731818867165906,2.2327
77,0.5115838247683234,0.197889404812157,0.3870931484483146,0.6449155987248884,0.15612777371372838,0.5126543532468308,0.07301915167328006,0.3421746997034729,2.89319
78,0.5084245998315077,0.11625158294639087,0.4557565575419127,0.7872816870270926,0.5599317239697634,0.7944395502665254,0.27984635176025074,0.6030808664622808,1.63794
79,0.4997893850042122,0.1279020683832841,0.6057015416287077,0.6688845624469595,0.6246769080712021,0.5529093813925015,0.2910800674022938,0.09799215962205358,2.00073
80,0.49599831508003367,0.15854791051076406,0.35223790537262933,0.2953224506678648,0.5019848817361618,0.18069968494766547,0.18959612980377236,0.4230662914007137,3.1070900000000004
81,0.4955770850884583,0.22591810890671166,0.5335833698134191,0.7516028041048901,0.6792392099487929,0.6071252594329057,0.25897338334148684,0.13887772025933556,1.8799599999999999
82,0.4955770850884583,0.2859434360489658,0.5764129624590338,0.645807035935617,0.7073494269690319,0.2726471861795052,0.2590277400300774,0.20279439111423833,2.10017
83,0.4846251053074978,0.04862811312790208,0.5265673619573834,0.6751745434058607,0.7964691538649109,0.7719080823615485,0.050388650323422296,0.10284213700557875,1.8604
84,0.48230834035383296,0.43393837062051493,0.278262207025473,0.6533307659941665,0.2918702755425506,0.729054992310334,0.2259063977822471,0.24615519927627283,2.6343
85,0.4812552653748946,0.40177289995778814,0.6172726304705339,0.6317651169922195,0.7499634235552304,0.5236139936989532,0.011759163631751555,0.17273960898627932,1.9312900000000002
86,0.4810446503791067,0.2546222034613761,0.54455697400646,0.7200245323520392,0.7299292855401122,0.30022546399295236,0.04741715134713993,0.24163190430718198,2.025
87,0.47662173546756514,0.24938792739552557,0.6861667514582175,0.8125271888349274,0.8536356986100949,0.7685037253818703,0.019532170100197494,0.1723752324471026,1.26462
88,0.47577927548441445,0.23571127057830304,0.6584872398575503,0.781341149454797,0.7065301146061935,0.44302928045630324,0.11472885071841424,0.2290043725184701,1.62215
89,0.470513900589722,0.2605318699873364,0.41724541829841105,0.738224114446275,0.5668276030236528,0.9338838039209829,0.22248192640104367,0.31400462381263505,1.7536
90,0.46714406065711855,0.3641198818066695,0.11149300173921274,0.6785762678020012,0.4279248963667398,0.6955340211727112,0.7234512873475748,0.6322309895964217,2.11032
91,0.45787700084245986,0.13271422541156608,0.4346789555258456,0.45709334417320985,0.5945281638624725,0.6225045914025056,0.15484408689822618,0.09011408755088708,2.4537299999999997
92,0.4566133108677336,0.29784719290840017,0.543362004708889,0.7148042760460125,0.7173372348207754,0.4995595239872784,0.09651936004058634,0.2809343117052822,1.7393299999999998
93,0.4490311710193765,0.5105951878429718,0.049147549129802064,0.731877081505887,0.08906120458424774,0.5082197303390918,0.28270913735935205,0.2798034879630095,3.05137
94,0.446503791069924,0.2672013507809202,0.519793897374617,0.5736148848619699,0.7932211655693733,0.5335433682230153,0.11619648131035856,0.179323516107956,1.89894
95,0.44439764111204705,0.42760658505698607,0.4923214349096674,0.6554987412906585,0.7713338210192636,0.13804070296985352,0.004112989436683517,0.31170528220334726,2.06367
96,0.4336562763268744,0.6407766990291262,0.22210456572922707,0.7424103035878564,0.07424530602292125,0.47432547444492557,0.2265586780453335,0.205910438759612,2.79832
97,0.43091828138163424,0.47260447446179826,0.5296730989931497,0.8358257917745306,0.6517922457937089,0.8611231391754886,0.2579043684658731,0.2724531336382369,1.21305
98,0.42902274641954496,0.40945546644153646,0.349416121437276,0.5263259237072377,0.5355669348939283,0.8897764770877816,0.4393651138772626,0.5301301703774438,1.7379900000000001
99,0.4286015164279694,0.12368087800759814,0.48993149631452537,0.9275225890189199,0.5878371128992929,0.6513968315589864,0.048304977260785274,0.4175252550635774,1.34759
100,0.4271272114574557,0.5820177289995778,0.42123259308337574,0.7650955977264786,0.0737966349670812,0.4577665626446478,0.05544382236234168,0.2294190078906368,2.48676
101,0.42502106149957875,0.2713381173490924,0.6827060730469352,0.6627514744371465,0.8604047793221165,0.11495677362519224,0.025312097986990627,0.0,1.8010099999999998
102,0.4212299915754,0.21013085690164623,0.6067367873072964,0.5705269463640059,0.8187954157522556,0.5064130321174205,0.08302078237393777,0.2745891340403076,1.57059
103,0.41301600673967964,0.3595609962009287,0.663113309118444,0.8573129943019334,0.7403560107290904,0.4794768040852283,0.04997191571089489,0.16082826556767352,1.24074
104,0.41048862679022735,0.3208104685521317,0.352172832787118,0.6799740413484235,0.6779809802487199,0.5994654562286295,0.12366146654345818,0.28932753681459517,1.84408
105,0.410067396798652,0.11397214014352047,0.23098993149631453,0.6101923364925868,0.5596586198488173,0.7050005225986592,0.27308800347882806,0.288661607277479,2.1139900000000003
106,0.40016849199663007,0.14698184888138455,0.5212491570142331,0.43094927365696073,0.7197561570348695,0.39221775939557735,0.11519994201953217,0.08080363873950848,2.12466
107,0.39511373209772527,0.21494301392992826,0.3541545888004165,0.6600771628049606,0.6438917337234821,0.3658041300225464,0.23382435542026778,0.14136553249233552,2.0438400000000003
108,0.3906908171861836,0.10375685943436047,0.23516640834822117,0.30741033924534494,0.58682272616435,0.6094993504845236,0.2277364062981283,0.2666482384279037,2.51767
109,0.389005897219882,0.21958632334318273,0.5967747660344767,0.3882886545003316,0.6808583272372591,0.44843444373105584,0.10623108840209453,0.47853947831331356,1.6944
110,0.3879528222409435,0.21646264246517516,0.47270500822280853,0.8577622786561406,0.6573030968056571,0.3751213175458767,0.05365005163885416,0.1919259184801729,1.5714
111,0.3871103622577926,0.2856901646264247,0.5829852935956744,0.5839912139948511,0.587534747622531,0.0,0.24982334076208076,0.2251847012112379,1.95335
112,0.3797388374052231,0.23106796116504857,0.5445333112480921,0.8448542678447901,0.2700609607412826,0.4958266764218416,0.16096827381275933,0.1504372518470121,1.7195599999999998
113,0.3778433024431339,0.24432249894470237,0.3227481927568297,0.48461379374282393,0.39143623506461833,0.6322249264629028,0.07890779293725426,0.29008141930944364,2.30919
114,0.3729991575400168,0.2061629379485015,0.16031518794145835,0.736512555001676,0.32650573030968055,0.3861406835590462,0.14638256237430017,0.23856611549479823,2.44191
115,0.36478517270429656,0.7783875052764879,0.04211970989458241,0.5631601092545446,0.33358693001706896,0.4260074955579114,0.11291696109872988,0.3061014223249736,2.7772900000000003
116,0.3635214827295703,0.016462642465175176,0.38155606299026273,0.2722377926588363,0.5025993660082906,0.5940602929538769,0.15386566650359662,0.3326506508518872,2.27513
117,0.36036225779275477,0.4130012663571127,0.3082488375669952,0.7231623913338041,0.35969763472323824,0.15052334522867422,0.2656230182457285,0.2395084686133588,2.20857
118,0.35362257792754836,0.4628957365977206,0.1577891884857018,0.5298845410524665,0.3789027066569129,0.36469920714317705,0.3111920421807904,0.5803261798261045,2.24173
119,0.3534119629317606,0.15466441536513298,0.0,0.7140055483051997,0.09564496464277006,0.33752407686679703,0.13815658350093313,0.3120319646177816,2.86712
120,0.35278011794439745,0.1485014774166315,0.21294707824091053,0.6165108434422313,0.554732991953182,0.571603482000209,0.10702831983475568,0.40578981756043625,1.9563700000000002
121,0.3523588879528221,0.16310679611650486,0.1128299475869902,0.4307852492101867,0.4297000731528895,0.6487689068729189,0.2726531499701038,0.30563652811981706,2.44876
122,0.35130581297388364,0.4406922752216124,0.19535973308408563,0.6815643653323635,0.0,0.6097979782897585,0.15919262198546866,0.26999045082173195,2.51009
123,0.3363521482729569,0.17720557197129588,0.2686137173010258,0.6197842008800268,0.34990490124359913,0.3618174488226598,0.3163740464930876,0.2751671106196914,2.11773
124,0.332771693344566,0.24364710848459264,0.21575111510748807,0.7122654628698574,0.40414533040721773,0.630328639899661,0.10579623489337028,0.47170427702668744,1.78555
125,0.32224094355518096,0.5274799493457156,0.2604382342849706,0.4222345834848777,0.35397220190197515,0.6879488749197438,0.5092315776122919,0.22733326632155604,2.05125
126,0.31823925863521463,0.2460953989024905,0.4544491901420949,0.5541958166634576,0.7119239209948792,0.2963433025248981,0.07066369516769039,0.09869578328391214,1.75873
127,0.3144481887110361,0.2605318699873364,0.5877533394067747,0.7877737603674149,0.046583760058522314,0.7390291610051811,0.22601511115942816,0.13143941297683068,1.46181
128,0.3091828138163435,0.21131279020683835,0.16036251345819386,0.5056588434137053,0.4705779078273592,0.6572350051513296,0.3448750702107228,1.0,1.41805
129,0.30707666385846655,0.2003376952300549,0.43888501082571196,0.27500481376093794,0.7112996830041454,0.605871022650919,0.6945154101212154,0.06969643664874102,1.59541
130,0.3060235888795281,0.3615027437737442,0.009488766105464915,0.2933470258088901,0.2200633991709339,0.642856076329267,0.12641553876537842,0.41624365482233505,2.8079099999999997
131,0.3016006739679864,0.160658505698607,0.4941020574768401,0.7267352716744044,0.6906217995610826,0.802203873202634,0.16631334819082821,0.5129919083278887,0.67108
132,0.29759898904802007,0.2389193752638244,0.24993788525928468,0.633041655077983,0.2282565227993172,0.7362519224164962,0.10483593339493757,0.25905915464642915,1.95071
133,0.2904380791912383,0.25158294639088224,0.598762437737367,0.7888434850202891,0.7476127773713728,0.45670643393606375,0.015799677483647696,0.14978388701814344,0.89991
134,0.2853833192923335,0.119206416209371,0.5216455082168929,0.5327228771314264,0.6019214825652279,0.2581338748450868,0.11458389954883949,0.14186812082223452,1.59927
135,0.2607413647851726,0.21266357112705786,0.3232865205096958,0.4856050719211542,0.39077298219946355,0.5311244830006121,0.14230581073001033,0.1147283510076896,1.92313
136,0.25147430497051393,0.24567327986492193,0.4482791258977059,0.6135940608887274,0.16272128749085588,0.15504755647798368,0.12904277871392075,0.15509875860682518,1.9493900000000002
137,0.24347093513058127,0.3169269734065007,0.1542456904201323,0.7382954294231332,0.20076079005120703,0.5801890314007137,0.22380460582341324,0.23619138563602554,1.79293
138,0.242207245155855,0.408104685521317,0.40147418984631045,0.4727469815936045,0.30286271641063156,0.6191450285936123,0.21173742095631531,0.155651605769714,1.68135
139,0.23525695029486104,0.24896580835795695,0.1414204753848156,0.5653352160487225,0.35420629114850033,0.3421826706284622,0.36056603431718937,0.21914107654420262,1.95812
140,0.22999157540016846,0.2084423807513719,0.1248328817690278,0.80799155630674,0.33027066569129476,0.6827676824989174,0.13167001866246308,0.36520580992109364,1.42766
141,0.22430497051390053,0.14858590122414522,0.21591083872647038,0.6961696725929413,0.4246769080712021,0.5490570827049707,0.1941077349567864,0.26188621400211093,1.44395
142,0.22262005054759904,0.22785985647952722,0.6272050732953941,0.6456002225027279,0.42303828334552546,0.4765203888134024,0.20095667771919334,0.085716439664271,0.99895
143,0.2118786857624263,0.1480793583790629,0.04105488576803398,0.5510151686955778,0.2897537186052182,0.7121078643632508,0.28336141762243844,0.24359199879378804,1.87877
144,0.20640269587194604,0.27192908400168847,0.27234651743353727,0.44740163881816825,0.5960887588393075,0.9891448792797097,0.13130764073852622,0.5070990601598231,0.98195
145,0.1983993260320135,0.27125369354157874,0.16871546716200708,0.7150610099627023,0.37273835649841497,0.4909142490257268,0.10412929644326069,0.4319369754234306,1.38079
146,0.17733782645324347,0.15069649641198818,0.12318832006246969,0.47639117691106314,0.4557034869544014,0.2864437907813597,0.1471979127031581,0.2680429210433734,1.851
147,0.17670598146588035,0.3599831152384973,0.0464381632966955,0.0,0.06534016093635697,0.7298314246039448,0.1501875305756373,0.2994798210785546,2.7223
148,0.17438921651221562,0.16732798649219083,0.20227517421705848,0.5424359769795255,0.1464033162643258,0.3509026025413226,0.09546846406116939,0.23101472583806604,1.9429599999999998
149,0.172072451558551,0.14706627268889827,0.10303356562274464,0.33143635494890283,0.2341770299926847,0.5632866976244157,0.21994528093348556,0.36006684424787655,1.9917200000000002
150,0.17186183656276321,0.2780075981426763,0.27528069947113737,0.5499454440427034,0.14811021702023897,0.6997745360070476,0.3247268576398326,0.25336734181032317,1.41723
151,0.1575400168491996,0.20903334740396795,0.1526957797470451,0.607518024860401,0.2645696171665447,0.5896853956071849,0.23250167599789823,0.27324471025782776,1.46494
152,0.1550126368997473,0.10434782608695653,0.18919558452928859,0.2159774074153313,0.2958790538892953,0.3496035715885506,0.1760975521371238,0.45873749811529374,1.9521
153,0.13184498736310024,0.13642887294216965,0.13137563445770875,0.5517639759525899,0.41808339429407454,0.8839532348857002,1.0,0.2843142182238529,0.67042
154,0.10551811288963764,0.15263824398480375,0.16957324215283778,0.25235517711074507,0.311241160692514,0.7234258581816553,0.14513235853671794,0.22943157259888428,1.6332799999999998
155,0.035172704296545954,0.26737019839594767,0.39232853373717774,0.33866769360233345,0.7041502072665204,0.2341839248652442,0.3425558514975267,0.5927903704075992,0.32858000000000004
156,0.013900589721988155,0.5749261291684253,0.00905100507566167,0.2965775942605707,0.21844428188246767,0.17693697460170515,0.1823123335326412,0.24786399959792935,1.83302
157,0.0,0.4119037568594344,0.12344861040451487,0.09980531011317686,0.2774250182882224,0.5442939692114733,0.1944338750883296,0.209591898276122,1.56726
